,1-2,2-3,2-28,3-4,4-5,4-16,5-4,5-6,5-8,6-5,6-7,7-6,7-9,7-10,8-9,8-14,9-7,9-10,9-13,10-7,10-11,11-10,11-19,12-18,13-9,13-14,13-12,13-17,14-8,14-13,14-16,15-21,15-29,16-4,16-15,16-14,16-17,17-13,17-16,17-18,17-21,18-17,18-19,19-18,19-11,19-20,20-19,20-21,20-23,21-15,21-17,21-20,21-22,22-21,22-24,22-29,23-20,23-22,23-25,25-23,25-26,24-22,24-25,24-27,26-27,26-25,27-26,27-30,28-24,28-2,29-28,29-3,30-1,30-27
21-17,0.1220508541998383,0.1076315714140279,0.07642409178985243,0.12024620650482828,0.10802480610416855,0.08933407797506294,0.11283975960011687,0.06454572846283305,0.13045185456797026,0.09869157354377102,0.15765267552703607,0.009059372853988735,0.070442685337893,0.17084700626396226,0.08392759255601222,,0.03527498111662653,0.15269955836844928,0.10265655664562048,0.062356352859609304,0.1064547779455922,0.055094067880151545,0.08707382139229398,,0.08727559822886002,,,0.04892359668988041,,,,,,0.05020256706451318,0.04416400168035098,,0.1177251643688941,0.1273028933355895,0.09925223763667218,0.12209957420367229,0.17764956987104563,0.08468691459128196,0.11947940950944752,0.12643326274577377,0.0982893578770095,0.08898347452138711,0.07451391571199653,,0.11829732330883527,,1.0,,0.09610711314030898,0.1416377524885096,0.14638274188113493,0.012764039692694433,0.19171536068957704,0.061848223547941145,0.15458780761463928,0.17969299614915327,0.07856678516117749,0.047510995342183386,0.15292767369749916,0.13685427827699087,0.12992937622318573,0.1790589163688291,0.08597840761331321,0.1309916498075956,0.2200250849422032,,,0.038135885652500645,0.11119344635000906,0.08744881854927639
21-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-22,0.19982006889362913,0.2187773954221082,0.027828177177277834,0.2523383212750501,0.2247901261609099,0.18321809523736923,0.23075992511563276,0.22815067175813528,0.21405704987699609,0.272339934057263,0.27851178156056977,0.18896139922106042,0.2058884022538366,0.22537912956589098,0.12561021555958649,,0.1430403219558562,0.20072443274884882,0.22264366799832105,0.1575394310625524,0.21014175094553184,0.12447532677110783,0.17819274119165193,,0.15002666112148072,,,0.17116882403192596,,,,,,0.21711563166106437,0.22677216791577867,,0.23077023174741002,0.15426811696556397,0.2508803929401599,0.24046288014230527,0.18299377124936542,0.2225342192761948,0.19310677709097931,0.18285403923811167,0.1450145557171393,0.1791276849131345,0.1001910068588286,,0.14945060406849123,,0.09610711314030898,,1.0,0.17517534970338358,0.19085930887594799,0.19811154265913744,0.2623683270933603,0.31800729867770255,0.23692363573056546,0.23309651862924907,0.19915062160368205,0.06712557767375879,0.14837073114980254,0.22037885164418955,0.21760554727021725,0.19473664008808717,0.17117208233333417,0.1984637721714508,0.054831179096169524,,,0.09497402159968328,0.26074395438836645,0.1908304094637693
22-21,0.1247768161221112,0.16819793253304718,0.25167307141698997,0.2788843914607426,0.2823555972214481,0.22288946547547725,0.27610702095660244,0.28795538588427405,0.14161569253336975,0.35901969780970405,0.32953914473032636,0.327959292227128,0.2670737969402242,0.29605200287630556,0.05953946561130525,,0.27726499185386594,0.2089628312728664,0.2296676087731078,0.27773083110929353,0.23932936632983037,0.18740676798459455,0.23419892304433082,,0.2763375554357354,,,0.1764941423415149,,,,,,0.26634522842872205,0.25950311147966904,,0.2610091390096539,0.4073435592984269,0.2831726625704056,0.2946311087477877,0.04003959398806304,0.2989767213588403,0.30523709346615113,0.29170174632399587,0.1944848990685402,0.10811960219590466,0.15230000189370263,,0.23315725873801457,,0.1416377524885096,,0.17517534970338358,1.0,0.8419513479038958,0.5685192472348797,0.2520315961913492,0.31277170975904095,0.24972346615510124,0.15819939857222526,0.2248069909530472,0.6907015235664418,0.239982022799761,0.2639181317587547,0.19764867306604333,0.2795247220579386,0.2046847058378934,0.21900904488676878,0.5852131824321374,,,0.3032116297953998,0.19034418359339983,0.22394846436423374
22-24,0.2133056201690316,0.2348265914797266,0.24335552308675856,0.3474957876206411,0.35498157074718206,0.27698652408081637,0.34438256951439156,0.349400418740735,0.16958288219933657,0.4202434412151841,0.3897430488066052,0.39346868787176725,0.3201979616165348,0.3878499784286623,0.1123207066521291,,0.3048254219353269,0.19653039163723743,0.29076744056061005,0.34670221874142054,0.31145682456452944,0.27731965440675266,0.30251740046054776,,0.32794587378471585,,,0.2437083085509564,,,,,,0.3257992248787128,0.3230446211667813,,0.35134071345573575,0.41912333582418526,0.32512489242409565,0.3522621109918492,0.1020015476411538,0.3266686377243269,0.3207203445007748,0.3257567239742989,0.2509126607601636,0.1408932127427404,0.25266843326221333,,0.268328671956217,,0.14638274188113493,,0.19085930887594799,0.8419513479038958,1.0,0.7440889976576623,0.32512487632437553,0.3617262424964497,0.34733720073665897,0.26078618233622075,0.31484989888136083,0.19631809187869456,0.29572355071267953,0.3597315821575885,0.30182622031407863,0.39418462641715274,0.3135737170397261,0.2786234703419242,0.6190029531655861,,,0.34548737074368896,0.24139155378030935,0.3259837990913317
22-29,0.06469641842345242,0.01974580174052865,0.10524165874513906,0.12644366370064702,0.12266575811566548,0.05541798539988008,0.10917327541767456,0.1006908504321132,-0.05896676942799595,0.17972784911639691,0.16257828419002265,0.12898785683872152,0.13595249162556272,0.16213054339656144,-0.02194049091095264,,0.05687630708631556,0.026006347399213186,0.15292958569072237,0.117076278151283,0.07127804031004642,0.014626679317369646,0.07058234220650925,,0.09369253498237179,,,0.06907796551375024,,,,,,0.09826182811929317,0.12656615458609732,,0.14679529227129645,0.14664612056443907,0.10487211655725387,0.10907858138236813,0.07025057856045501,0.06160764319614308,0.08001477090985128,0.0913387835095397,-0.009788212306103671,0.03459989132906242,0.06691931998333185,,0.12053209971574305,,0.012764039692694433,,0.19811154265913744,0.5685192472348797,0.7440889976576623,1.0,0.11356646192121744,0.49628419112885674,0.18898962936445005,0.07902921187517696,0.11923169738180261,0.08502421211971325,0.06780873894511731,0.1284921624859892,0.14865945134255418,0.12572373906202136,0.17532731097048002,0.09568167827179888,-0.06033259896879428,,,0.35554057826456603,0.08907449432495608,0.16748311136094557
23-20,0.5524185630377024,0.5877455551791426,0.3133334326416515,0.6622308738672698,0.6491981855299978,0.6268188566829375,0.5377923816610156,0.6253215108642441,0.5095899430229764,0.5991113539336768,0.646548541888796,0.5391954124525508,0.4354964190502817,0.7029143409969597,0.3312923625808907,,0.5513867596019175,0.47630745728331375,0.5021838490053793,0.5556545235617539,0.6314465368982731,0.5945584130111953,0.5967472617874818,,0.5329708959963985,,,0.5346087034519471,,,,,,0.563635421839271,0.5740972729205625,,0.637054311409953,0.6153395137188996,0.609251414080824,0.6249201821004132,0.3323773319864776,0.605463004003401,0.6163042729155072,0.5912382369382926,0.648106965956191,0.4860251026118815,0.5999358330384793,,0.5373609967758743,,0.19171536068957704,,0.2623683270933603,0.2520315961913492,0.32512487632437553,0.11356646192121744,1.0,0.1517089491305925,0.6010430614462131,0.6469909817214935,0.5399674920306339,0.009415877852019012,0.3225073495607681,0.564363537296365,0.6303244501968909,0.6163682887971119,0.5512865761560648,0.5924573630471444,0.3506625763657819,,,0.21444953910052345,0.5083354043650825,0.590296161449218
23-22,0.34511339070824104,0.29211326139259275,0.06456977358099121,0.25243372568305206,0.23328360895171238,0.18139720964452413,0.1962816995073109,0.2360051844354074,0.2546028436405076,0.18770587404664474,0.32189444886051216,0.2295484995581962,0.19961381198694592,0.2959273966133185,0.320376278551326,,0.17895130624464609,0.11467467404993006,0.2169132375888275,0.18845090521783914,0.1926834203439594,0.1594471833160231,0.16594526570734028,,0.18219647316335044,,,0.2507243647675526,,,,,,0.23873275510489445,0.26450061408520203,,0.23309512057232679,0.23065470846801195,0.30707177694248006,0.27588305786579786,0.230058136852604,0.2427555562504529,0.2089971535546747,0.21269498930293734,0.18451977767550606,0.1798460198667288,0.21166827562594104,,0.07687389657424008,,0.061848223547941145,,0.31800729867770255,0.31277170975904095,0.3617262424964497,0.49628419112885674,0.1517089491305925,1.0,0.23309199352446935,0.18741385502674734,0.29084414099614964,0.11056387233141637,0.33380711615088954,0.3678913421817945,0.331484369294804,0.2802353547721136,0.25363266190404127,0.2752620212473169,-0.03632451847309,,,0.26637886238101094,0.278465587810252,0.3087158738049537
23-25,0.7102825678513158,0.70377770499747,0.326273636841568,0.7547478001458446,0.7383627314387071,0.7127775844757529,0.6123793293044486,0.7490920151762438,0.529782007627985,0.6898808788893692,0.7804884060862309,0.72171409341231,0.6167300289556101,0.7831799357912239,0.303302992066949,,0.6303573126875824,0.46126971522152466,0.6255520335174471,0.6796146402614207,0.7645706707550064,0.6968276677766198,0.7263751166821054,,0.6671834987178755,,,0.6323045034303263,,,,,,0.6964569057857898,0.6792484122596805,,0.809076579925565,0.647515917717849,0.7218036694942952,0.7766089515168622,0.3586988776242797,0.7073051907336407,0.7336697838999287,0.7114044755708844,0.6357466393794883,0.5705448982706791,0.5902145249288199,,0.664107307424973,,0.15458780761463928,,0.23692363573056546,0.24972346615510124,0.34733720073665897,0.18898962936445005,0.6010430614462131,0.23309199352446935,1.0,0.5243095990578023,0.7742600112503065,-0.0008905305591381805,0.46518934295265313,0.752737545996349,0.7192528132845327,0.6302128676554131,0.7043553596925175,0.7105470830036177,0.2844199753909676,,,0.4117542704858778,0.6929656961597531,0.7335447136989767
25-23,0.5961011097728602,0.5999787841106199,0.1925235365734439,0.6028241492771321,0.6092003201492864,0.5879074732101235,0.5787402004844767,0.5869308989789401,0.5200867348803461,0.5482005412000884,0.623732417679828,0.5161379107024184,0.3711401501079159,0.6524405716807707,0.3608854534353434,,0.4513001959718937,0.43516948505456376,0.47142733540844933,0.4835769204249285,0.6097884740472048,0.5173033464677523,0.5626066472401285,,0.44502280855484394,,,0.48079291106005184,,,,,,0.541696524199021,0.5149555436253377,,0.583084633540967,0.5005493226048019,0.5447739757167208,0.6267383899468795,0.2600399711462703,0.5716464123125091,0.5813527214131133,0.5443764633419034,0.5523612192407719,0.4283103415609536,0.5327907352969545,,0.43725078618857766,,0.17969299614915327,,0.23309651862924907,0.15819939857222526,0.26078618233622075,0.07902921187517696,0.6469909817214935,0.18741385502674734,0.5243095990578023,1.0,0.522381449678336,-0.07284919566147559,0.3978591464410865,0.5988312532199989,0.6566321284546915,0.6562658640767184,0.47450757166136465,0.5968647594253234,0.29209047616955847,,,0.13232378448466717,0.5021951609059585,0.5380193234609459
25-26,0.7143965825091061,0.7217532309220819,0.20192408870479403,0.7273258322290368,0.7277603485446048,0.7054248437866467,0.6222975251043312,0.7685916373256424,0.6213584933628266,0.6556078256987486,0.7635560409579778,0.7878766589992713,0.641739956857138,0.8002420670114717,0.5553767634441901,,0.6988479742568967,0.5342823769667471,0.5610815030545134,0.7467944247355981,0.8138619914896924,0.7728215232508037,0.7394164715423649,,0.6639240376603367,,,0.7070815284600487,,,,,,0.7511636975971663,0.7064470587240961,,0.7484585530078066,0.5918572164713641,0.7447797474372951,0.7903968228369811,0.3250539145122288,0.7894229352816049,0.7210257169440697,0.7446638979363255,0.6697114346999449,0.4640101814757625,0.5993168045083964,,0.47652375629782395,,0.07856678516117749,,0.19915062160368205,0.2248069909530472,0.31484989888136083,0.11923169738180261,0.5399674920306339,0.29084414099614964,0.7742600112503065,0.522381449678336,1.0,-0.0160202075634174,0.6121792148351323,0.9082299670666881,0.7132146784519603,0.6616862037364565,0.7680005904166655,0.7039019421870095,0.31594473414926016,,,0.2938009375133804,0.6496392234805853,0.8147631518318889
24-22,-0.06115322908622738,-0.01809317024903697,0.13171679813170262,0.03967723336571054,0.032363443666273806,0.02099803780102259,0.028742929988627104,0.047415249631464707,0.010940339881500633,0.08552647205314919,0.07685526008797529,0.059845318780270274,0.04740485214748823,0.011618239361370547,-0.054352996810508626,,0.08272307030109026,0.09838745987436984,0.026208457343877164,0.029368482074387976,0.008050291668300858,-0.04726772048133345,0.008483921769992877,,0.05666571953989454,,,-0.013229739516540598,,,,,,0.04049792465193717,0.037333193439138886,,0.0008944242467950929,0.16930849876379966,0.07319176149025204,0.05969513309210954,-0.06186530207994465,0.09380069794338573,0.11938738112822656,0.09421206142196266,-0.007178406066830607,0.006510170046191647,-0.07598721087063375,,0.06817360393210581,,0.047510995342183386,,0.06712557767375879,0.6907015235664418,0.19631809187869456,0.08502421211971325,0.009415877852019012,0.11056387233141637,-0.0008905305591381805,-0.07284919566147559,-0.0160202075634174,1.0,0.02657970696693057,-0.01038787204994429,-0.04668759489275701,-0.03689553195803981,-0.05102281343305356,0.022876297881062924,0.1831977955062738,,,0.10794143555417894,0.02517063309009123,-0.03234044490584311
24-25,0.4330481939346796,0.493183733016748,0.1895106908638893,0.4804901223902102,0.4885564957837354,0.4361808334641526,0.3664066409962401,0.5327997563215189,0.5393492076725794,0.41603563691443085,0.47424039489028935,0.5125417220523417,0.38955147021121467,0.5254403324635947,0.531919776613941,,0.4585472608942726,0.3198237120239321,0.32312946425199607,0.49822579362141084,0.5434648912088077,0.49398957030624535,0.5177980290620116,,0.44302915411252625,,,0.536486687133318,,,,,,0.4877955503642977,0.45545481617551337,,0.45637321274078074,0.39888058311346947,0.483496926465159,0.5297927038148178,0.18878652371983468,0.5113742074981501,0.4811755977262755,0.47239880435282455,0.5084376559381568,0.3905954684599199,0.4569237150125678,,0.2822361735558785,,0.15292767369749916,,0.14837073114980254,0.239982022799761,0.29572355071267953,0.06780873894511731,0.3225073495607681,0.33380711615088954,0.46518934295265313,0.3978591464410865,0.6121792148351323,0.02657970696693057,1.0,0.831834082680437,0.4465235584968992,0.47024823778669084,0.49693102727962124,0.4137913336016941,0.37197419141793503,,,0.1929536491723145,0.33495882583609166,0.4974036704592685
24-27,0.7413015080915767,0.7640019526851474,0.2534866361155892,0.7493118517340477,0.7567361048810001,0.7318632694280387,0.6369097476636033,0.7960821285974168,0.7052909310615881,0.6694445845642111,0.7731267153211856,0.7861411705870819,0.6196359652524177,0.8136088876536347,0.5995181380791504,,0.6952885216911431,0.5294998574170677,0.5729100433143928,0.7422689497828578,0.8129790814712311,0.7585381398913892,0.74436165978226,,0.6677330016756948,,,0.7360414249695163,,,,,,0.7642727089408068,0.7134514621165366,,0.7707594553595836,0.6128163967570177,0.7673165987589327,0.8128021925518678,0.339268673605343,0.8033025446530121,0.7253946115641514,0.7373603641302117,0.7275134775595213,0.544626018303505,0.6444946499600838,,0.4922922865666656,,0.13685427827699087,,0.22037885164418955,0.2639181317587547,0.3597315821575885,0.1284921624859892,0.564363537296365,0.3678913421817945,0.752737545996349,0.5988312532199989,0.9082299670666881,-0.01038787204994429,0.831834082680437,1.0,0.8055240680129837,0.7287916517425073,0.7429470366165769,0.7544491354974738,0.38063344022763834,,,0.31426393151847953,0.6563977204199285,0.7938663662447422
26-27,0.8165590833878138,0.8046202767133427,0.2852591466254048,0.7553524084010046,0.7723382307298192,0.7933343751319981,0.6911785275940276,0.7779097427558148,0.6556570588803413,0.694443827951953,0.7912147327815037,0.7446127186683138,0.5903174921371207,0.8003944681081235,0.4111821435139013,,0.6556444059910694,0.5365300577080641,0.6265409673663589,0.6970305566509839,0.7730779269802441,0.7302475202478003,0.691190585300878,,0.6389382525258868,,,0.6619316852884796,,,,,,0.7534146995280302,0.7071226931871935,,0.8010729437740018,0.6287633957908096,0.7787894941087784,0.8033942834922377,0.3901216080463259,0.8091786019140506,0.6969037780221106,0.7249306733333241,0.7315263679678243,0.5525992123407096,0.617830212064977,,0.5320020568005284,,0.12992937622318573,,0.21760554727021725,0.19764867306604333,0.30182622031407863,0.14865945134255418,0.6303244501968909,0.331484369294804,0.7192528132845327,0.6566321284546915,0.7132146784519603,-0.04668759489275701,0.4465235584968992,0.8055240680129837,1.0,0.7688199804601101,0.6590267746187614,0.9263674172146494,0.2643375270015372,,,0.32670952255849045,0.7794745477060717,0.7540080622458193
26-25,0.7187918797640145,0.7438506149502643,0.20241320193113638,0.7324652699946349,0.741905513512491,0.6991200739643075,0.647143711121436,0.7627490918172644,0.6704814757168308,0.6491178916782273,0.7723813453298873,0.6958597662373948,0.6114391593232302,0.7942960934081587,0.43651590326436074,,0.644658193436811,0.5328270984320477,0.6129771638890645,0.6711108021568837,0.7493418841730889,0.67860329943262,0.7034574322116594,,0.6287929312196213,,,0.6467038475111143,,,,,,0.7199283194019318,0.6992716330146528,,0.7261582249550812,0.6772784605432417,0.7505806214750185,0.7675479131172676,0.3981921435049062,0.7393190360979323,0.7262175970820383,0.7015945529374741,0.7042431770320635,0.6103056320696009,0.641187221498071,,0.4348305287918037,,0.1790589163688291,,0.19473664008808717,0.2795247220579386,0.39418462641715274,0.12572373906202136,0.6163682887971119,0.2802353547721136,0.6302128676554131,0.6562658640767184,0.6616862037364565,-0.03689553195803981,0.47024823778669084,0.7287916517425073,0.7688199804601101,1.0,0.6760666643819743,0.7126672066502551,0.4403814855869009,,,0.23299497790696916,0.6445815336275242,0.746676655669915
27-26,0.6999059790646313,0.7120561370551831,0.19524386335727997,0.7961763393734357,0.8039119912685972,0.7233168943912219,0.6037109372613849,0.8112119071429646,0.5621212629000598,0.6274179536410998,0.7704882887735275,0.7901867566170008,0.718728269226901,0.7914194293347533,0.4105511681924295,,0.7705255016857332,0.5594281279843061,0.6763927790573034,0.7869272515757206,0.8525728218260952,0.7608376721375822,0.8313658869744989,,0.7323591649177483,,,0.769755332720722,,,,,,0.800628868732313,0.778977869537103,,0.7363233296641546,0.6337317319291692,0.8009713748761814,0.7947547852780218,0.34339974164514797,0.7932712321037326,0.7486435777419452,0.7884232573162578,0.7518371236494098,0.5642820407104128,0.7275190322213042,,0.47093948229814553,,0.08597840761331321,,0.17117208233333417,0.2046847058378934,0.3135737170397261,0.17532731097048002,0.5512865761560648,0.25363266190404127,0.7043553596925175,0.47450757166136465,0.7680005904166655,-0.05102281343305356,0.49693102727962124,0.7429470366165769,0.6590267746187614,0.6760666643819743,1.0,0.660845870973419,0.25042553587522426,,,0.3188896608672325,0.6033306842838884,0.9231290310199097
27-30,0.8265745902710965,0.825772897383024,0.2770561169807048,0.7720553058022334,0.7811049429449983,0.7938079089517617,0.7059983385683788,0.8064810695155816,0.6843665699209578,0.7294560418585748,0.8135995083283819,0.7854101791496855,0.5862901472271945,0.7904187598366601,0.3985168437878371,,0.6810431763331805,0.544418547607638,0.6257753970011077,0.7203339184407547,0.8086874958551642,0.7500884755223304,0.7276216343319007,,0.6461916130043713,,,0.6566790164935576,,,,,,0.7714003357413082,0.7187732928657266,,0.7803952029306667,0.640201501869902,0.7801607589913206,0.8266008367037249,0.3686069259788117,0.8374713243377203,0.7306688761732508,0.7720274475945257,0.734545900200491,0.5266209062726842,0.5680908081293821,,0.5022714785400801,,0.1309916498075956,,0.1984637721714508,0.21900904488676878,0.2786234703419242,0.09568167827179888,0.5924573630471444,0.2752620212473169,0.7105470830036177,0.5968647594253234,0.7039019421870095,0.022876297881062924,0.4137913336016941,0.7544491354974738,0.9263674172146494,0.7126672066502551,0.660845870973419,1.0,0.28885570851303927,,,0.3084373045534542,0.8590965300753518,0.757376918020989
28-24,0.22988826543679833,0.31476960073032617,0.23575712701254076,0.35665871913845765,0.37233913487841624,0.3456973353769521,0.3763889829772913,0.3892190041777782,0.32254581802357307,0.4038312563739772,0.37791237580169657,0.4165006592945868,0.3103628363102028,0.37800469923339824,0.19050950527056784,,0.3743696784161436,0.25607002498766007,0.24624375431700085,0.3643869807180053,0.36514385115734266,0.38121267342277493,0.3577202085596832,,0.368672022556449,,,0.2739490532059151,,,,,,0.3519833082388352,0.31783437535661707,,0.34261964600279793,0.44731673768246255,0.34824705150004004,0.3817462651484943,0.07490543471147655,0.39836042510093894,0.37409484594202835,0.3615432166845804,0.37960280575529426,0.17135882736951716,0.29741178073748725,,0.24737557583974595,,0.2200250849422032,,0.054831179096169524,0.5852131824321374,0.6190029531655861,-0.06033259896879428,0.3506625763657819,-0.03632451847309,0.2844199753909676,0.29209047616955847,0.31594473414926016,0.1831977955062738,0.37197419141793503,0.38063344022763834,0.2643375270015372,0.4403814855869009,0.25042553587522426,0.28885570851303927,1.0,,,0.0932310490589841,0.2444458140831495,0.2759211494314169
28-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-3,0.28077861313999736,0.23732103601726065,0.20021216749885368,0.3316856318898204,0.31346428475083415,0.3026037903668298,0.24325517741109923,0.2859747758618855,0.08963387669188262,0.3258254117930033,0.31049984238632244,0.3210282283924783,0.2730689592424551,0.3289223527670965,0.20303280432957382,,0.29985569526497746,0.2421478108276079,0.27005542887920264,0.26496910275714514,0.2789021397298242,0.2433133175776162,0.2795361310643487,,0.2983373328234069,,,0.2932835657192981,,,,,,0.30140657540982935,0.32314191207301235,,0.3214501896542585,0.32887618661496,0.30924042656156653,0.3176285435226489,0.16618456563616088,0.2565588780449561,0.32661157536012964,0.2628092223580645,0.22448819209925774,0.20125936288934004,0.1566082435286528,,0.17231496528557522,,0.038135885652500645,,0.09497402159968328,0.3032116297953998,0.34548737074368896,0.35554057826456603,0.21444953910052345,0.26637886238101094,0.4117542704858778,0.13232378448466717,0.2938009375133804,0.10794143555417894,0.1929536491723145,0.31426393151847953,0.32670952255849045,0.23299497790696916,0.3188896608672325,0.3084373045534542,0.0932310490589841,,,1.0,0.24589136961778235,0.3289668600848642
30-1,0.7954612466421892,0.7892051259228984,0.3017922972082682,0.7432291229001782,0.7272002305518587,0.7045099848162448,0.6678200983351967,0.7511990182121427,0.6621846725928029,0.6641926813842229,0.7799128213267674,0.7287760990346388,0.55033789471611,0.7283270895119041,0.3305585992788193,,0.6177786566654839,0.5034101954573422,0.6042854531167756,0.6479299261927579,0.7203134430339724,0.6298614363353569,0.6239821950917963,,0.6235984584290966,,,0.6173308527313116,,,,,,0.7353084012800917,0.6949709330434819,,0.7464028025791187,0.5888216893863011,0.7532982487891724,0.7711444434539299,0.3345936077398278,0.7509395702979691,0.7276212583086743,0.724088601399187,0.6034211917262824,0.47741315258682093,0.5101514846849163,,0.48110421407357323,,0.11119344635000906,,0.26074395438836645,0.19034418359339983,0.24139155378030935,0.08907449432495608,0.5083354043650825,0.278465587810252,0.6929656961597531,0.5021951609059585,0.6496392234805853,0.02517063309009123,0.33495882583609166,0.6563977204199285,0.7794745477060717,0.6445815336275242,0.6033306842838884,0.8590965300753518,0.2444458140831495,,,0.24589136961778235,1.0,0.7180283624264275
30-27,0.8182218997329451,0.808497522537384,0.2301871742150038,0.8339458539955235,0.8101312060551632,0.7817695698989753,0.6729416720278217,0.8533754252727654,0.6481739706933393,0.6849536590570849,0.8389454259522647,0.8175621126644371,0.7076427159386777,0.8490626862980077,0.4675011639480144,,0.759556524619326,0.5920230456415133,0.6872021302175519,0.7863324207264066,0.8569894659239768,0.7778666357816405,0.8001808564663583,,0.7274926052016385,,,0.7682687375613734,,,,,,0.8419202231988678,0.8248986937032243,,0.8066396178565699,0.6611567179432871,0.8643149810357383,0.842675338773798,0.3650449459648662,0.8628568590628425,0.8027644731744235,0.831284570564131,0.7466395404960482,0.6016546393607399,0.7165205910641955,,0.4913186204869783,,0.08744881854927639,,0.1908304094637693,0.22394846436423374,0.3259837990913317,0.16748311136094557,0.590296161449218,0.3087158738049537,0.7335447136989767,0.5380193234609459,0.8147631518318889,-0.03234044490584311,0.4974036704592685,0.7938663662447422,0.7540080622458193,0.746676655669915,0.9231290310199097,0.757376918020989,0.2759211494314169,,,0.3289668600848642,0.7180283624264275,1.0
